1000;MAXAN;63.7511111;27.72194444;1
1000;MEBIX;61.4577778;23.79916667;1
1000;MEDOT;60.4405556;23.09222222;1
1000;MIKVI;61.8583333;28.39277778;1
1000;MILSI;60.5313889;26.10638889;1
1000;MIMLA;63.8252778;25.26250000;1
1000;MISMO;66.1747222;23.81944444;1
1000;MISMU;62.7275000;25.93833333;1
1000;MOHNI;59.8969444;25.58500000;1
1000;MOPUX;62.6233333;29.85000000;1
1000;MOVUK;67.9675000;23.62944444;1
1000;NALIX;62.9597222;21.06194444;1
1000;NAPSU;67.2419444;26.37527778;1
1000;NARNA;69.2505556;27.92916667;1
1000;NASUL;66.0661111;25.67361111;1
1000;NATIT;66.0522222;29.04138889;1
1000;NEBET;67.0347222;23.71694444;1
1000;NEMIX;64.0233333;23.85138889;1
1000;NESIN;62.2997222;30.12250000;1
1000;NETGO;68.5191667;26.48583333;1
1000;NIKRU;61.2200000;22.99138889;1
1000;NILMO;62.2833333;29.23472222;1
1000;NINEV;60.2683333;26.49472222;1
1000;NIPAN;61.1505556;22.12416667;1
1000;NIPSA;68.9127778;27.72222222;1
1000;NIRPU;60.7741667;22.13361111;1
1000;NISIX;59.3186111;20.43166667;1
1000;NOLGI;61.9302778;23.02333333;1
1000;NOPSA;65.8533333;25.61277778;1
1000;NOSLO;64.2736111;24.06805556;1
1000;NUKSA;64.5411111;27.88111111;1
1000;NUKSI;60.3077778;24.62472222;1
1000;NUNVA;62.5213889;27.73333333;1
1000;NURGA;62.9472222;21.83638889;1
1000;NUTRU;60.2900000;25.45472222;1
1000;OBEXI;66.0666667;29.02444444;1
1000;OBIRO;67.1947222;24.97777778;1
1000;ODEVO;62.6605556;29.61055556;1
1000;ODEXA;60.3377778;24.95361111;1
1000;OGASI;63.4002778;23.38777778;1
1000;OGLAV;68.8330556;21.17277778;1
1000;OGLOB;59.9330556;19.46222222;1
1000;OKAMO;64.0088889;23.57194444;1
1000;OKLOR;60.8336111;25.76222222;1
1000;OKMUR;61.8547222;24.80250000;1
1000;OLAXU;68.4538889;27.45138889;1
1000;OLEMA;60.2333333;27.47500000;1
1000;OMELU;63.2972222;22.23416667;1
1000;OMILO;62.1644444;29.11888889;1
1000;OSMET;61.3700000;23.42555556;1
1000;OSMIN;60.0225000;21.86444444;1
1000;OSNIL;62.3725000;28.95666667;1
1000;OSTOS;64.4350000;25.31500000;1
1000;OSTOT;59.2875000;22.17861111;1
1000;OTLAT;62.7819444;27.01361111;1
1000;OXOLA;60.1152778;22.67777778;1
1000;OXURO;61.0391667;28.11805556;1
1000;PABRU;60.7063889;26.49611111;1
1000;PABVO;68.6636111;23.31833333;1
1000;PEKUS;61.4497222;22.36250000;1
1000;PELAK;62.7475000;25.66027778;1
1000;PELOP;66.8033333;23.98638889;1
1000;PEMER;62.8466667;22.34333333;1
1000;PEMOS;60.9169444;24.22416667;1
1000;PENAD;60.2783333;25.49333333;1
1000;PEPUT;64.4413889;25.78694444;1
1000;PERIL;61.7386111;21.94694444;1
1000;PESIR;62.6422222;22.93611111;1
1000;PETOT;59.5111111;23.14194444;1
1000;PEVEN;59.6277778;21.55972222;1
1000;PEXEN;59.9130556;23.82444444;1
1000;PEXUT;60.2169444;19.98194444;1
1000;PIKUT;66.6341667;25.96305556;1
1000;PILEL;64.3961111;27.75416667;1
1000;PIPAT;60.9166667;27.61583333;1
1000;PIPON;61.8497222;24.59194444;1
1000;PIRUX;62.5450000;22.54222222;1
1000;PISIN;65.7658333;29.01388889;1
1000;PISOM;63.4172222;23.10722222;1
1000;PISOV;61.8697222;29.56000000;1
1000;PITUM;61.4047222;21.96222222;1
1000;PIVAK;60.7338889;24.45805556;1
1000;PIVOR;61.4100000;23.57777778;1
1000;POBUS;63.4222222;22.93944444;1
1000;POGOM;63.2219444;23.04055556;1
1000;POKAS;59.9813889;19.39250000;1
1000;POKEX;63.9850000;27.31055556;1
1000;RALOX;63.2694444;21.43444444;1
1000;RAMAN;61.0825000;22.57555556;1
1000;RAMIM;59.7683333;23.31083333;1
1000;RAPOT;63.3838889;21.26638889;1
1000;RATLA;60.8583333;28.33833333;1
1000;REDBO;60.4272222;24.86444444;1
1000;REKSA;60.9727778;27.55222222;1
1000;RELSU;62.8438889;22.74888889;1
1000;RETGI;61.1627778;21.69500000;1
1000;RIKSI;63.0755556;22.28416667;1
1000;RIKUM;59.9708333;19.40805556;1
1000;RIMPU;62.5627778;27.38972222;1
1000;RIPVI;60.2733333;24.58527778;1
1000;RISAT;61.1947222;26.47000000;1
1000;RITSA;60.2961111;21.50333333;1
1000;RITUN;61.4033333;27.88361111;1
1000;RIVOX;62.3886111;24.02944444;1
1000;ROLAT;60.2991667;25.52222222;1
1000;ROLOS;62.5058333;22.38472222;1
1000;ROLSI;63.1691667;21.68333333;1
1000;RONLO;67.8066667;24.78277778;1
1000;ROPSU;66.5625000;25.82027778;1
1000;ROTES;62.4819444;25.45305556;1
1000;ROTUS;65.7661111;24.13888889;1
1000;ROVAN;69.7972222;28.53083333;1
1000;ROVIL;60.8213889;25.12583333;1
1000;ROVIX;66.2538889;24.21305556;1
1000;ROVSU;63.1052778;27.71777778;1
1000;RUDAM;62.5419444;30.36972222;1
1000;RUNEN;60.2575000;24.08166667;1
1000;RUNES;69.6608333;28.37750000;1
1000;RUNGA;59.7497222;19.72416667;1
1000;RUSOX;60.5152778;22.25638889;1
1000;SISPO;65.1436111;26.08305556;1
1000;SITMU;60.4950000;23.09833333;1
1000;SITSO;66.9563889;25.48750000;1
1000;SIVNU;69.5744444;29.23777778;1
1000;SONOX;60.8119444;22.11555556;1
1000;SOPAT;68.0597222;27.83944444;1
1000;SOPRI;64.6705556;26.31194444;1
1000;SOREP;61.6344444;21.15666667;1
1000;SORUK;61.7066667;23.26416667;1
1000;SUDAT;59.9083333;25.33111111;1
1000;SUDIP;67.4541667;25.05000000;1
1000;SUKIS;68.4647222;27.66694444;1
1000;SUMES;62.2052778;28.65138889;1
1000;SUPOX;68.3030556;26.52972222;1
1000;SUSAT;66.6536111;25.92250000;1
1000;SUTAM;61.2677778;28.31277778;1
1000;SUTEV;64.5538889;22.73777778;1
1000;SUVOS;63.1136111;23.65166667;1
1000;TADIT;62.7063889;26.71583333;1
1000;TAKOT;63.4133333;23.24250000;1
1000;TALUG;62.5211111;23.06527778;1
1000;TEKVU;61.8661111;25.01222222;1
1000;TENKU;68.2183333;27.23277778;1
1000;TIGLU;64.4725000;27.00750000;1
1000;TIKRA;62.9861111;23.57888889;1
1000;TILDO;61.3416667;25.12583333;1
1000;TILTU;63.3536111;22.07944444;1
1000;TINOS;69.7916667;26.22777778;1
1000;TIPOT;64.2683333;27.47916667;1
1000;TISMA;63.0227778;23.05972222;1
1000;TISRU;67.0797222;27.06861111;1
1000;TOGMI;61.7619444;19.54027778;1
1000;TOKLA;65.8686111;28.74944444;1
1000;TOSLO;64.0152778;27.68944444;1
1000;TULTI;61.6855556;27.47222222;1
1000;TUNUS;60.3886111;23.08638889;1
1000;TUPSU;61.9916667;23.48500000;1
1000;TURSU;60.8105556;22.89166667;1
1000;TURUX;61.1547222;23.19111111;1
1000;TUSIS;62.4616667;27.28861111;1
1000;TUSKU;61.1247222;21.96416667;1
1000;TUVLU;67.6905556;23.49527778;1
1000;UBELO;61.7236111;23.71916667;1
1000;ULSEB;60.2258333;24.55750000;1
1000;ULTOS;65.3994444;25.48555556;1
